task,solved,final_pixel_accuracy,n_hidden_channels,temperature,steps,trials,learning_rate,mask_prob_low,mask_prob_high
153,False,0.9199999570846558,20,5,10,128,0.002,0.0,0.75
154,False,0.6000000238418579,20,5,10,128,0.002,0.0,0.75
155,False,0.9166666865348816,20,5,10,128,0.002,0.0,0.75
156,False,0.8888888955116272,20,5,10,128,0.002,0.0,0.75
157,False,0.8051470518112183,20,5,10,128,0.002,0.0,0.75
158,False,0.6299999952316284,20,5,10,128,0.002,0.0,0.75
159,False,0.2321428656578064,20,5,10,128,0.002,0.0,0.75
160,False,0.8912466764450073,20,5,10,128,0.002,0.0,0.75
161,False,0.3333333432674408,20,5,10,128,0.002,0.0,0.75
162,False,0.8181818723678589,20,5,10,128,0.002,0.0,0.75
163,False,0.85999995470047,20,5,10,128,0.002,0.0,0.75
164,False,0.8899999856948853,20,5,10,128,0.002,0.0,0.75
165,False,0.692307710647583,20,5,10,128,0.002,0.0,0.75
166,False,0.9199999570846558,20,5,10,128,0.002,0.0,0.75
167,False,0.843137264251709,20,5,10,128,0.002,0.0,0.75
168,False,0.6266666650772095,20,5,10,128,0.002,0.0,0.75
169,False,0.5600000023841858,20,5,10,128,0.002,0.0,0.75
170,False,0.4502924084663391,20,5,10,128,0.002,0.0,0.75
171,False,0.5955678224563599,20,5,10,128,0.002,0.0,0.75
172,False,0.7421875,20,5,10,128,0.002,0.0,0.75
173,False,0.9047619104385376,20,5,10,128,0.002,0.0,0.75
174,False,0.8666667342185974,20,5,10,128,0.002,0.0,0.75
175,False,0.7200000286102295,20,5,10,128,0.002,0.0,0.75
176,False,0.956250011920929,20,5,10,128,0.002,0.0,0.75
177,False,0.625,20,5,10,128,0.002,0.0,0.75
178,False,0.8199999928474426,20,5,10,128,0.002,0.0,0.75
179,False,0.6859503984451294,20,5,10,128,0.002,0.0,0.75
180,False,0.8757396340370178,20,5,10,128,0.002,0.0,0.75
181,False,0.9866666793823242,20,5,10,128,0.002,0.0,0.75
182,False,0.6517857313156128,20,5,10,128,0.002,0.0,0.75
183,False,0.8677685856819153,20,5,10,128,0.002,0.0,0.75
184,False,0.7313019037246704,20,5,10,128,0.002,0.0,0.75
185,False,0.5368620157241821,20,5,10,128,0.002,0.0,0.75
186,False,0.9102564454078674,20,5,10,128,0.002,0.0,0.75
187,False,0.7777777910232544,20,5,10,128,0.002,0.0,0.75
188,False,0.8406593799591064,20,5,10,128,0.002,0.0,0.75
189,False,0.7573964595794678,20,5,10,128,0.002,0.0,0.75
190,False,0.9095023274421692,20,5,10,128,0.002,0.0,0.75
191,False,0.9666666984558105,20,5,10,128,0.002,0.0,0.75
192,False,0.8818181753158569,20,5,10,128,0.002,0.0,0.75
193,False,0.4886363744735718,20,5,10,128,0.002,0.0,0.75
194,False,0.723809540271759,20,5,10,128,0.002,0.0,0.75
195,False,0.875,20,5,10,128,0.002,0.0,0.75
196,False,0.9159664511680603,20,5,10,128,0.002,0.0,0.75
197,False,0.8567251563072205,20,5,10,128,0.002,0.0,0.75
198,False,0.703125,20,5,10,128,0.002,0.0,0.75
199,False,0.5785123705863953,20,5,10,128,0.002,0.0,0.75
200,False,0.7299999594688416,20,5,10,128,0.002,0.0,0.75
201,False,0.9338842630386353,20,5,10,128,0.002,0.0,0.75
202,False,0.7037037014961243,20,5,10,128,0.002,0.0,0.75
203,False,0.7811633944511414,20,5,10,128,0.002,0.0,0.75
204,False,0.8500000238418579,20,5,10,128,0.002,0.0,0.75
205,False,0.6969696879386902,20,5,10,128,0.002,0.0,0.75
206,False,0.9166666865348816,20,5,10,128,0.002,0.0,0.75
207,False,0.7100000381469727,20,5,10,128,0.002,0.0,0.75
208,False,0.7160493731498718,20,5,10,128,0.002,0.0,0.75
209,False,0.719008207321167,20,5,10,128,0.002,0.0,0.75
210,False,0.5999999642372131,20,5,10,128,0.002,0.0,0.75
211,False,0.8429751992225647,20,5,10,128,0.002,0.0,0.75
212,False,0.7999999523162842,20,5,10,128,0.002,0.0,0.75
213,False,0.75,20,5,10,128,0.002,0.0,0.75
214,False,0.9322916865348816,20,5,10,128,0.002,0.0,0.75
215,False,0.8112244606018066,20,5,10,128,0.002,0.0,0.75
216,False,0.8698225021362305,20,5,10,128,0.002,0.0,0.75
217,False,0.7058823704719543,20,5,10,128,0.002,0.0,0.75
218,False,0.4444444477558136,20,5,10,128,0.002,0.0,0.75
219,False,0.6666666865348816,20,5,10,128,0.002,0.0,0.75
220,False,0.9099999666213989,20,5,10,128,0.002,0.0,0.75
221,False,0.8224852085113525,20,5,10,128,0.002,0.0,0.75
222,False,0.7799999713897705,20,5,10,128,0.002,0.0,0.75
223,False,0.8912000060081482,20,5,10,128,0.002,0.0,0.75
224,False,0.9090909361839294,20,5,10,128,0.002,0.0,0.75
225,False,0.6740740537643433,20,5,10,128,0.002,0.0,0.75
226,False,0.5833333730697632,20,5,10,128,0.002,0.0,0.75
227,False,0.8568627834320068,20,5,10,128,0.002,0.0,0.75
228,False,0.9201681017875671,20,5,10,128,0.002,0.0,0.75
229,False,0.8765432238578796,20,5,10,128,0.002,0.0,0.75
230,False,0.48000001907348633,20,5,10,128,0.002,0.0,0.75
231,False,0.8614957928657532,20,5,10,128,0.002,0.0,0.75
232,False,0.8100000023841858,20,5,10,128,0.002,0.0,0.75
233,False,0.109375,20,5,10,128,0.002,0.0,0.75
234,False,0.85999995470047,20,5,10,128,0.002,0.0,0.75
235,False,0.5443786978721619,20,5,10,128,0.002,0.0,0.75
236,False,0.7800000309944153,20,5,10,128,0.002,0.0,0.75
237,False,0.7984189987182617,20,5,10,128,0.002,0.0,0.75
238,False,0.4699999988079071,20,5,10,128,0.002,0.0,0.75
239,False,0.21212121844291687,20,5,10,128,0.002,0.0,0.75
240,False,0.8541666865348816,20,5,10,128,0.002,0.0,0.75
241,False,0.3999999761581421,20,5,10,128,0.002,0.0,0.75
242,False,0.5716878175735474,20,5,10,128,0.002,0.0,0.75
243,False,0.8125000596046448,20,5,10,128,0.002,0.0,0.75
244,False,0.6666666865348816,20,5,10,128,0.002,0.0,0.75
245,False,0.9181817770004272,20,5,10,128,0.002,0.0,0.75
246,False,0.734375,20,5,10,128,0.002,0.0,0.75
247,False,0.87109375,20,5,10,128,0.002,0.0,0.75
248,False,0.9111111164093018,20,5,10,128,0.002,0.0,0.75
249,False,0.8703703880310059,20,5,10,128,0.002,0.0,0.75
250,False,0.5288888812065125,20,5,10,128,0.002,0.0,0.75
251,False,0.6994949579238892,20,5,10,128,0.002,0.0,0.75
252,False,0.7602040767669678,20,5,10,128,0.002,0.0,0.75
253,False,0.5555555820465088,20,5,10,128,0.002,0.0,0.75
254,False,0.7654321193695068,20,5,10,128,0.002,0.0,0.75
255,False,0.9166666865348816,20,5,10,128,0.002,0.0,0.75
256,False,0.3333333432674408,20,5,10,128,0.002,0.0,0.75
257,False,0.8215488195419312,20,5,10,128,0.002,0.0,0.75
258,False,0.6555555462837219,20,5,10,128,0.002,0.0,0.75
259,False,0.9114906787872314,20,5,10,128,0.002,0.0,0.75
260,False,0.875,20,5,10,128,0.002,0.0,0.75
261,False,0.5377777814865112,20,5,10,128,0.002,0.0,0.75
262,False,0.6800000071525574,20,5,10,128,0.002,0.0,0.75
263,False,0.790123462677002,20,5,10,128,0.002,0.0,0.75
264,False,0.7983193397521973,20,5,10,128,0.002,0.0,0.75
265,False,0.6734693646430969,20,5,10,128,0.002,0.0,0.75
266,False,0.5655555725097656,20,5,10,128,0.002,0.0,0.75
267,False,0.9425836801528931,20,5,10,128,0.002,0.0,0.75
268,False,0.8761904835700989,20,5,10,128,0.002,0.0,0.75
269,False,0.8928571939468384,20,5,10,128,0.002,0.0,0.75
270,False,0.7857142686843872,20,5,10,128,0.002,0.0,0.75
271,False,0.5699999928474426,20,5,10,128,0.002,0.0,0.75
272,False,0.18367347121238708,20,5,10,128,0.002,0.0,0.75
273,False,0.8580247163772583,20,5,10,128,0.002,0.0,0.75
274,False,0.1666666716337204,20,5,10,128,0.002,0.0,0.75
275,False,0.4444444477558136,20,5,10,128,0.002,0.0,0.75
276,False,0.3827160596847534,20,5,10,128,0.002,0.0,0.75
277,False,0.75,20,5,10,128,0.002,0.0,0.75
278,False,0.9249999523162842,20,5,10,128,0.002,0.0,0.75
279,False,0.2222222238779068,20,5,10,128,0.002,0.0,0.75
280,False,0.9099999666213989,20,5,10,128,0.002,0.0,0.75
281,False,0.8888888955116272,20,5,10,128,0.002,0.0,0.75
282,False,0.8000000715255737,20,5,10,128,0.002,0.0,0.75
283,False,0.6222222447395325,20,5,10,128,0.002,0.0,0.75
284,False,0.6399999856948853,20,5,10,128,0.002,0.0,0.75
285,False,0.9135802388191223,20,5,10,128,0.002,0.0,0.75
286,False,0.8899999856948853,20,5,10,128,0.002,0.0,0.75
287,False,0.9035916924476624,20,5,10,128,0.002,0.0,0.75
288,False,0.9382716417312622,20,5,10,128,0.002,0.0,0.75
289,False,0.8299999833106995,20,5,10,128,0.002,0.0,0.75
290,False,0.8853754997253418,20,5,10,128,0.002,0.0,0.75
291,False,0.8799999952316284,20,5,10,128,0.002,0.0,0.75
292,False,0.8999999761581421,20,5,10,128,0.002,0.0,0.75
293,False,0.8708133697509766,20,5,10,128,0.002,0.0,0.75
294,False,0.4444444477558136,20,5,10,128,0.002,0.0,0.75
295,False,0.96484375,20,5,10,128,0.002,0.0,0.75
296,False,0.5206611156463623,20,5,10,128,0.002,0.0,0.75
297,False,0.7089782953262329,20,5,10,128,0.002,0.0,0.75
298,False,0.95703125,20,5,10,128,0.002,0.0,0.75
299,False,0.9320987462997437,20,5,10,128,0.002,0.0,0.75
300,False,0.8199999928474426,20,5,10,128,0.002,0.0,0.75
301,False,0.85999995470047,20,5,10,128,0.002,0.0,0.75
302,False,0.07500000298023224,20,5,10,128,0.002,0.0,0.75
303,False,0.7511111497879028,20,5,10,128,0.002,0.0,0.75
304,False,0.6800000071525574,20,5,10,128,0.002,0.0,0.75
305,False,0.6311111450195312,20,5,10,128,0.002,0.0,0.75
306,False,0.875,20,5,10,128,0.002,0.0,0.75
307,False,0.8928571939468384,20,5,10,128,0.002,0.0,0.75
308,False,0.5384615659713745,20,5,10,128,0.002,0.0,0.75
309,False,0.7774999737739563,20,5,10,128,0.002,0.0,0.75
310,False,0.8888888955116272,20,5,10,128,0.002,0.0,0.75
311,False,0.7750000357627869,20,5,10,128,0.002,0.0,0.75
312,False,0.8761609792709351,20,5,10,128,0.002,0.0,0.75
313,False,0.0,20,5,10,128,0.002,0.0,0.75
314,False,0.7244444489479065,20,5,10,128,0.002,0.0,0.75
315,False,0.7792207598686218,20,5,10,128,0.002,0.0,0.75
316,False,0.5600000023841858,20,5,10,128,0.002,0.0,0.75
317,False,0.875,20,5,10,128,0.002,0.0,0.75
318,False,0.89453125,20,5,10,128,0.002,0.0,0.75
319,False,0.8399999737739563,20,5,10,128,0.002,0.0,0.75
320,False,0.9199999570846558,20,5,10,128,0.002,0.0,0.75
321,False,0.8808863759040833,20,5,10,128,0.002,0.0,0.75
322,False,0.6784313917160034,20,5,10,128,0.002,0.0,0.75
323,False,0.609375,20,5,10,128,0.002,0.0,0.75
324,False,0.4938461482524872,20,5,10,128,0.002,0.0,0.75
325,False,0.4761904776096344,20,5,10,128,0.002,0.0,0.75
326,False,0.9047619700431824,20,5,10,128,0.002,0.0,0.75
327,False,0.8499999642372131,20,5,10,128,0.002,0.0,0.75
328,False,0.8399999737739563,20,5,10,128,0.002,0.0,0.75
329,False,0.8021052479743958,20,5,10,128,0.002,0.0,0.75
330,False,0.8521302938461304,20,5,10,128,0.002,0.0,0.75
331,False,0.8266667127609253,20,5,10,128,0.002,0.0,0.75
332,False,0.8979591727256775,20,5,10,128,0.002,0.0,0.75
333,False,0.7400000095367432,20,5,10,128,0.002,0.0,0.75
334,False,0.8500000238418579,20,5,10,128,0.002,0.0,0.75
335,False,0.8271604776382446,20,5,10,128,0.002,0.0,0.75
336,False,0.2448979616165161,20,5,10,128,0.002,0.0,0.75
337,False,0.8604167103767395,20,5,10,128,0.002,0.0,0.75
338,False,0.8855555653572083,20,5,10,128,0.002,0.0,0.75
339,False,0.881944477558136,20,5,10,128,0.002,0.0,0.75
340,False,0.20661155879497528,20,5,10,128,0.002,0.0,0.75
341,False,0.6649999618530273,20,5,10,128,0.002,0.0,0.75
342,False,0.8395061492919922,20,5,10,128,0.002,0.0,0.75
343,False,0.3125,20,5,10,128,0.002,0.0,0.75
344,False,0.8525640964508057,20,5,10,128,0.002,0.0,0.75
345,False,0.888257622718811,20,5,10,128,0.002,0.0,0.75
346,False,0.8476190567016602,20,5,10,128,0.002,0.0,0.75
347,False,0.9286563396453857,20,5,10,128,0.002,0.0,0.75
348,False,0.8044444918632507,20,5,10,128,0.002,0.0,0.75
349,False,0.7884615659713745,20,5,10,128,0.002,0.0,0.75
350,False,0.9166666865348816,20,5,10,128,0.002,0.0,0.75
351,False,0.9318181276321411,20,5,10,128,0.002,0.0,0.75
352,False,0.015625,20,5,10,128,0.002,0.0,0.75
353,False,0.8939394354820251,20,5,10,128,0.002,0.0,0.75
354,False,0.94921875,20,5,10,128,0.002,0.0,0.75
355,False,0.6100000143051147,20,5,10,128,0.002,0.0,0.75
356,False,0.45703125,20,5,10,128,0.002,0.0,0.75
357,False,0.7699999809265137,20,5,10,128,0.002,0.0,0.75
358,False,0.875,20,5,10,128,0.002,0.0,0.75
359,False,0.66796875,20,5,10,128,0.002,0.0,0.75
360,False,0.8395061492919922,20,5,10,128,0.002,0.0,0.75
361,False,0.3888888955116272,20,5,10,128,0.002,0.0,0.75
362,False,0.7222222089767456,20,5,10,128,0.002,0.0,0.75
363,False,0.4375,20,5,10,128,0.002,0.0,0.75
364,False,0.4921875,20,5,10,128,0.002,0.0,0.75
365,False,0.6083333492279053,20,5,10,128,0.002,0.0,0.75
366,False,0.9733333587646484,20,5,10,128,0.002,0.0,0.75
367,False,0.4555555582046509,20,5,10,128,0.002,0.0,0.75
368,False,0.8944099545478821,20,5,10,128,0.002,0.0,0.75
369,False,0.7129629850387573,20,5,10,128,0.002,0.0,0.75
370,False,0.0,20,5,10,128,0.002,0.0,0.75
371,False,0.843137264251709,20,5,10,128,0.002,0.0,0.75
372,False,0.5625,20,5,10,128,0.002,0.0,0.75
373,False,0.7166666984558105,20,5,10,128,0.002,0.0,0.75
374,False,0.6524999737739563,20,5,10,128,0.002,0.0,0.75
375,False,0.7008695602416992,20,5,10,128,0.002,0.0,0.75
376,False,0.5529412031173706,20,5,10,128,0.002,0.0,0.75
377,False,0.7428571581840515,20,5,10,128,0.002,0.0,0.75
378,False,0.9053254723548889,20,5,10,128,0.002,0.0,0.75
379,False,0.48148149251937866,20,5,10,128,0.002,0.0,0.75
380,False,0.9599999785423279,20,5,10,128,0.002,0.0,0.75
381,False,0.7799999713897705,20,5,10,128,0.002,0.0,0.75
382,False,0.648888885974884,20,5,10,128,0.002,0.0,0.75
383,False,0.02958579920232296,20,5,10,128,0.002,0.0,0.75
384,False,0.8694581389427185,20,5,10,128,0.002,0.0,0.75
385,False,0.9422222375869751,20,5,10,128,0.002,0.0,0.75
386,False,0.9008876085281372,20,5,10,128,0.002,0.0,0.75
387,False,0.05859375,20,5,10,128,0.002,0.0,0.75
388,False,0.6299999952316284,20,5,10,128,0.002,0.0,0.75
389,False,0.5686274766921997,20,5,10,128,0.002,0.0,0.75
390,False,0.7866666913032532,20,5,10,128,0.002,0.0,0.75
391,False,0.7822222709655762,20,5,10,128,0.002,0.0,0.75
392,False,0.93359375,20,5,10,128,0.002,0.0,0.75
393,False,0.7599999904632568,20,5,10,128,0.002,0.0,0.75
394,False,0.9766666889190674,20,5,10,128,0.002,0.0,0.75
395,False,0.8035714626312256,20,5,10,128,0.002,0.0,0.75
396,False,0.9073426723480225,20,5,10,128,0.002,0.0,0.75
397,False,0.8067227602005005,20,5,10,128,0.002,0.0,0.75
398,False,0.6355555653572083,20,5,10,128,0.002,0.0,0.75
399,False,0.8993055820465088,20,5,10,128,0.002,0.0,0.75
400,False,0.7712418437004089,20,5,10,128,0.002,0.0,0.75
401,False,0.875,20,5,10,128,0.002,0.0,0.75
402,False,0.8487654328346252,20,5,10,128,0.002,0.0,0.75
403,False,0.6960784792900085,20,5,10,128,0.002,0.0,0.75
404,False,0.837647020816803,20,5,10,128,0.002,0.0,0.75
405,False,0.7777777910232544,20,5,10,128,0.002,0.0,0.75
406,False,0.9081632494926453,20,5,10,128,0.002,0.0,0.75
407,False,0.5799999833106995,20,5,10,128,0.002,0.0,0.75
408,False,0.7928994297981262,20,5,10,128,0.002,0.0,0.75
409,False,0.9024943709373474,20,5,10,128,0.002,0.0,0.75
410,False,0.88671875,20,5,10,128,0.002,0.0,0.75
411,False,0.7160493731498718,20,5,10,128,0.002,0.0,0.75
412,False,0.8399999737739563,20,5,10,128,0.002,0.0,0.75
413,False,0.7777778506278992,20,5,10,128,0.002,0.0,0.75
414,False,0.7899999618530273,20,5,10,128,0.002,0.0,0.75
415,False,0.6964285969734192,20,5,10,128,0.002,0.0,0.75
416,False,0.07999999821186066,20,5,10,128,0.002,0.0,0.75
417,False,0.949999988079071,20,5,10,128,0.002,0.0,0.75
418,False,0.78515625,20,5,10,128,0.002,0.0,0.75
419,False,0.8490196466445923,20,5,10,128,0.002,0.0,0.75
420,False,0.6899999976158142,20,5,10,128,0.002,0.0,0.75
421,False,0.9375,20,5,10,128,0.002,0.0,0.75
422,False,0.8653846383094788,20,5,10,128,0.002,0.0,0.75
423,False,0.59375,20,5,10,128,0.002,0.0,0.75
424,False,0.8725761771202087,20,5,10,128,0.002,0.0,0.75
425,False,0.5488889217376709,20,5,10,128,0.002,0.0,0.75
